IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.32.215,80,80,false,LHR,Europe,London,173,10.90
129.154.61.209,2096,0,true,NRT,Asia Pacific,Tokyo,124,10.89
132.145.41.24,2087,0,true,LHR,Europe,London,160,10.89
132.145.41.24,2083,0,true,LHR,Europe,London,238,10.89
132.145.72.148,8080,8080,false,LHR,Europe,London,175,10.89
132.226.21.145,2086,2086,false,NRT,Asia Pacific,Tokyo,110,10.89
144.21.62.156,2052,2052,false,LHR,Europe,London,177,10.89
132.145.45.225,2052,2052,false,LHR,Europe,London,201,10.89
158.180.68.155,2052,2052,false,NRT,Asia Pacific,Tokyo,115,10.89
132.145.73.188,2053,0,true,LHR,Europe,London,192,10.89
152.67.213.30,2053,0,true,NRT,Asia Pacific,Tokyo,142,10.89
141.147.147.84,2087,0,true,KIX,Asia Pacific,Osaka,100,10.89
132.145.40.249,2096,0,true,LHR,Europe,London,174,10.89
132.145.38.122,2083,0,true,LHR,Europe,London,187,10.89
132.145.39.23,8443,0,true,LHR,Europe,London,163,10.88
144.21.50.143,2083,0,true,LHR,Europe,London,196,10.88
132.145.36.171,2053,0,true,LHR,Europe,London,160,10.88
152.67.201.73,2052,2052,false,NRT,Asia Pacific,Tokyo,118,10.88
132.145.45.73,2083,0,true,LHR,Europe,London,182,10.88
129.154.55.18,2052,2052,false,ICN,Asia Pacific,Seoul,88,10.87
132.145.51.237,8443,0,true,LHR,Europe,London,175,10.87
152.67.208.157,2096,0,true,ICN,Asia Pacific,Seoul,96,10.87
144.21.58.128,2086,2086,false,LHR,Europe,London,177,10.87
64.110.107.161,8880,0,false,KIX,Asia Pacific,Osaka,79,10.87
158.180.92.61,2096,0,true,ICN,Asia Pacific,Seoul,95,10.87
152.67.215.72,2082,2082,false,ICN,Asia Pacific,Seoul,83,10.87
132.145.71.219,2052,2052,false,LHR,Europe,London,230,10.86
132.145.74.51,2083,0,true,LHR,Europe,London,183,10.86
158.180.89.173,80,80,false,NRT,Asia Pacific,Tokyo,115,10.86
193.123.242.146,2095,2095,false,NRT,Asia Pacific,Tokyo,116,10.86
132.145.75.165,2087,0,true,LHR,Europe,London,171,10.86
132.145.68.170,2082,2082,false,LHR,Europe,London,197,10.86
140.238.213.133,2053,0,true,MXP,Europe,Milan,166,10.86
130.162.148.245,443,80,true,NRT,Asia Pacific,Tokyo,207,10.86
132.226.21.145,443,80,true,NRT,Asia Pacific,Tokyo,107,10.86
213.35.117.213,2052,0,false,SIN,Asia Pacific,Singapore,3,10.86
64.110.99.235,8080,0,false,KIX,Asia Pacific,Osaka,81,10.86
132.145.63.112,8080,8080,false,LHR,Europe,London,174,10.86
132.145.60.66,2083,0,true,LHR,Europe,London,176,10.85
132.145.13.19,2086,2086,false,LHR,Europe,London,230,10.85
132.145.72.227,2086,2086,false,LHR,Europe,London,158,10.85
132.145.47.219,8443,0,true,LHR,Europe,London,176,10.85
132.145.66.128,2052,2052,false,LHR,Europe,London,191,10.85
152.67.203.194,8880,0,false,NRT,Asia Pacific,Tokyo,117,10.85
146.56.116.27,8080,0,false,NRT,Asia Pacific,Tokyo,119,10.85
168.138.167.250,443,0,true,SIN,Asia Pacific,Singapore,22,10.85
152.70.233.11,2083,2083,true,NRT,Asia Pacific,Tokyo,103,10.85
132.145.46.100,2087,0,true,LHR,Europe,London,177,10.85
141.147.155.254,8880,0,false,KIX,Asia Pacific,Osaka,81,10.85
158.180.73.19,2083,0,true,NRT,Asia Pacific,Tokyo,115,10.85
132.145.37.227,8443,0,true,LHR,Europe,London,181,10.85
132.145.74.116,2096,0,true,LHR,Europe,London,228,10.84
158.180.70.108,8880,8880,false,NRT,Asia Pacific,Tokyo,113,10.84
132.145.77.22,2087,0,true,LHR,Europe,London,159,10.84
129.154.52.193,80,80,false,ICN,Asia Pacific,Seoul,83,10.84
132.145.49.237,2083,0,true,LHR,Europe,London,184,10.84
64.110.98.128,2052,0,false,KIX,Asia Pacific,Osaka,81,10.84
141.147.154.64,8080,0,false,KIX,Asia Pacific,Osaka,78,10.84
140.83.56.197,8443,0,true,KIX,Asia Pacific,Osaka,84,10.84
132.145.33.238,8443,0,true,LHR,Europe,London,173,10.84
213.35.115.111,2096,0,true,SIN,Asia Pacific,Singapore,3,10.84
64.110.102.17,443,0,true,KIX,Asia Pacific,Osaka,81,10.84
132.145.35.26,2082,2082,false,LHR,Europe,London,196,10.84
193.122.112.159,2082,2082,false,NRT,Asia Pacific,Tokyo,105,10.84
132.145.14.225,8080,8080,false,LHR,Europe,London,181,10.84
152.67.214.231,2087,0,true,NRT,Asia Pacific,Tokyo,113,10.84
144.21.61.37,2087,0,true,LHR,Europe,London,175,10.84
132.145.14.225,2053,0,true,LHR,Europe,London,183,10.84
132.145.42.96,2087,0,true,LHR,Europe,London,235,10.83
132.145.55.195,80,80,false,LHR,Europe,London,176,10.83
144.21.57.183,8443,0,true,LHR,Europe,London,160,10.83
129.154.60.48,443,80,true,NRT,Asia Pacific,Tokyo,80,10.83
141.147.144.119,80,0,false,KIX,Asia Pacific,Osaka,93,10.83
132.226.169.156,80,0,false,NRT,Asia Pacific,Tokyo,120,10.83
158.180.84.132,2086,2086,false,ICN,Asia Pacific,Seoul,82,10.82
132.145.76.114,2095,2095,false,LHR,Europe,London,158,10.82
64.110.100.253,2095,0,false,KIX,Asia Pacific,Osaka,85,10.82
131.186.17.231,2053,0,true,NRT,Asia Pacific,Tokyo,103,10.82
132.145.74.53,2083,0,true,LHR,Europe,London,175,10.82
144.21.53.194,2083,0,true,LHR,Europe,London,160,10.82
144.21.58.128,2052,2052,false,LHR,Europe,London,161,10.82
144.21.61.173,2083,0,true,LHR,Europe,London,173,10.82
193.123.246.99,2095,2095,false,NRT,Asia Pacific,Tokyo,99,10.82
144.24.91.252,2086,0,false,NRT,Asia Pacific,Tokyo,115,10.82
132.145.73.75,2095,2095,false,LHR,Europe,London,177,10.82
141.147.149.198,80,0,false,KIX,Asia Pacific,Osaka,85,10.82
132.145.38.208,8443,0,true,LHR,Europe,London,159,10.82
132.145.44.85,8080,8080,false,LHR,Europe,London,177,10.81
132.145.50.217,2053,0,true,LHR,Europe,London,173,10.81
132.145.39.254,2087,0,true,LHR,Europe,London,159,10.81
144.21.56.180,80,80,false,LHR,Europe,London,182,10.81
158.180.86.252,443,80,true,NRT,Asia Pacific,Tokyo,244,10.81
144.21.61.43,2096,0,true,LHR,Europe,London,197,10.81
140.238.101.84,2083,0,true,LHR,Europe,London,188,10.81
132.145.56.189,2095,2095,false,LHR,Europe,London,160,10.81
144.21.63.236,443,80,true,LHR,Europe,London,225,10.81
193.123.246.99,2082,2082,false,NRT,Asia Pacific,Tokyo,99,10.81
141.147.159.104,2083,0,true,KIX,Asia Pacific,Osaka,75,10.81
132.145.38.187,2053,0,true,LHR,Europe,London,164,10.80
132.145.71.2,8080,8080,false,LHR,Europe,London,160,10.80
130.162.158.133,443,80,true,NRT,Asia Pacific,Tokyo,69,10.80
158.180.66.96,2083,0,true,NRT,Asia Pacific,Tokyo,118,10.80
193.122.103.122,2053,0,true,NRT,Asia Pacific,Tokyo,215,10.80
141.147.149.215,8880,0,false,KIX,Asia Pacific,Osaka,79,10.80
132.145.46.204,8443,0,true,LHR,Europe,London,159,10.80
129.154.48.187,2095,2095,false,ICN,Asia Pacific,Seoul,88,10.80
152.67.215.72,8080,8080,false,ICN,Asia Pacific,Seoul,79,10.80
193.123.228.19,443,0,true,NRT,Asia Pacific,Tokyo,105,10.80
132.145.60.201,8443,0,true,LHR,Europe,London,184,10.80
152.67.213.42,2087,0,true,ICN,Asia Pacific,Seoul,90,10.80
141.147.159.104,2087,0,true,KIX,Asia Pacific,Osaka,97,10.80
132.145.50.155,2082,2082,false,LHR,Europe,London,172,10.80
158.180.73.17,2083,0,true,NRT,Asia Pacific,Tokyo,113,10.79
132.226.19.60,2087,2087,true,NRT,Asia Pacific,Tokyo,107,10.79
158.180.89.173,2096,0,true,ICN,Asia Pacific,Seoul,88,10.79
132.145.42.242,2082,2082,false,LHR,Europe,London,160,10.79
193.123.231.83,2053,0,true,NRT,Asia Pacific,Tokyo,98,10.79
132.145.65.205,2096,0,true,LHR,Europe,London,196,10.79
131.186.18.33,2087,0,true,NRT,Asia Pacific,Tokyo,116,10.79
132.145.34.123,80,80,false,LHR,Europe,London,215,10.79
144.24.76.22,2083,0,true,ICN,Asia Pacific,Seoul,107,10.79
140.83.87.100,80,80,false,NRT,Asia Pacific,Tokyo,89,10.79
132.145.37.212,8080,0,false,LHR,Europe,London,177,10.79
158.180.72.41,2096,0,true,NRT,Asia Pacific,Tokyo,134,10.79
132.145.45.14,2052,2052,false,LHR,Europe,London,196,10.79
132.226.169.171,2052,2052,false,NRT,Asia Pacific,Tokyo,103,10.79
132.145.73.119,2083,0,true,LHR,Europe,London,175,10.79
193.123.229.104,2053,0,true,NRT,Asia Pacific,Tokyo,111,10.79
64.110.106.206,80,0,false,KIX,Asia Pacific,Osaka,85,10.78
158.180.72.41,2095,2095,false,NRT,Asia Pacific,Tokyo,117,10.78
193.122.8.179,2053,0,true,FRA,Europe,Frankfurt,348,10.78
193.123.225.16,2083,0,true,ICN,Asia Pacific,Seoul,67,10.78
132.145.45.137,443,80,true,LHR,Europe,London,189,10.78
144.21.52.215,8443,0,true,LHR,Europe,London,160,10.78
132.145.73.210,2096,0,true,LHR,Europe,London,183,10.78
193.123.228.19,2086,0,false,NRT,Asia Pacific,Tokyo,106,10.78
158.180.67.192,8443,0,true,NRT,Asia Pacific,Tokyo,117,10.78
132.145.71.2,2052,2052,false,LHR,Europe,London,172,10.78
158.180.73.17,2053,0,true,NRT,Asia Pacific,Tokyo,151,10.78
168.138.45.80,2087,0,true,KIX,Asia Pacific,Osaka,85,10.78
168.138.171.59,2083,0,true,SIN,Asia Pacific,Singapore,3,10.78
132.145.45.102,2086,2086,false,LHR,Europe,London,175,10.78
132.145.46.100,80,80,false,LHR,Europe,London,175,10.78
158.180.82.55,80,0,false,NRT,Asia Pacific,Tokyo,113,10.78
132.145.76.228,2087,0,true,LHR,Europe,London,161,10.77
132.145.75.178,2083,0,true,LHR,Europe,London,196,10.77
141.147.151.134,2096,0,true,KIX,Asia Pacific,Osaka,84,10.77
140.238.217.164,443,0,true,MXP,Europe,Milan,169,10.77
140.83.82.31,443,0,true,KIX,Asia Pacific,Osaka,99,10.77
130.162.157.253,2095,2095,false,NRT,Asia Pacific,Tokyo,125,10.77
152.67.215.72,2052,2052,false,NRT,Asia Pacific,Tokyo,118,10.77
140.83.87.252,2053,0,true,KIX,Asia Pacific,Osaka,113,10.77
132.145.64.237,2095,2095,false,LHR,Europe,London,177,10.77
132.145.47.251,80,80,false,LHR,Europe,London,198,10.77
130.162.153.36,8880,8880,false,NRT,Asia Pacific,Tokyo,101,10.77
129.154.53.189,8443,0,true,NRT,Asia Pacific,Tokyo,122,10.76
132.145.72.227,8443,0,true,LHR,Europe,London,183,10.76
193.122.119.34,443,80,true,NRT,Asia Pacific,Tokyo,70,10.76
132.145.44.85,443,80,true,LHR,Europe,London,157,10.76
132.145.68.225,2082,2082,false,LHR,Europe,London,174,10.75
132.145.46.104,2095,2095,false,LHR,Europe,London,244,10.75
132.145.73.188,2095,2095,false,LHR,Europe,London,158,10.75
132.145.38.187,2082,2082,false,LHR,Europe,London,160,10.75
132.145.40.249,2052,0,false,LHR,Europe,London,190,10.75
158.180.68.135,2082,2082,false,NRT,Asia Pacific,Tokyo,121,10.75
64.110.110.65,8880,0,false,KIX,Asia Pacific,Osaka,92,10.75
193.123.245.198,2052,2052,false,NRT,Asia Pacific,Tokyo,110,10.74
132.145.73.26,2083,0,true,LHR,Europe,London,229,10.74
132.145.37.68,2083,0,true,LHR,Europe,London,174,10.74
132.145.73.229,80,80,false,LHR,Europe,London,207,10.74
140.238.103.184,2096,0,true,LHR,Europe,London,187,10.74
132.145.73.31,2053,0,true,LHR,Europe,London,174,10.74
158.180.73.17,8880,8880,false,NRT,Asia Pacific,Tokyo,121,10.74
132.145.46.249,8443,0,true,LHR,Europe,London,204,10.73
132.145.61.47,2095,2095,false,LHR,Europe,London,182,10.73
140.238.210.100,2096,0,true,MXP,Europe,Milan,173,10.73
158.180.77.55,8443,0,true,ICN,Asia Pacific,Seoul,223,10.73
132.145.52.6,2053,0,true,LHR,Europe,London,173,10.73
193.123.246.99,2086,0,false,NRT,Asia Pacific,Tokyo,98,10.73
132.145.55.163,8880,8880,false,LHR,Europe,London,159,10.73
132.145.47.31,2087,0,true,LHR,Europe,London,160,10.73
141.147.158.158,80,0,false,KIX,Asia Pacific,Osaka,78,10.73
158.180.73.201,8080,8080,false,NRT,Asia Pacific,Tokyo,113,10.73
144.24.92.84,2095,2095,false,ICN,Asia Pacific,Seoul,82,10.73
152.70.246.67,2095,0,false,NRT,Asia Pacific,Tokyo,98,10.73
140.83.82.196,2087,0,true,KIX,Asia Pacific,Osaka,83,10.72
132.145.73.127,8880,8880,false,LHR,Europe,London,190,10.72
129.154.55.101,443,0,true,NRT,Asia Pacific,Tokyo,124,10.72
144.21.51.231,8443,0,true,LHR,Europe,London,173,10.72
132.145.39.254,2096,0,true,LHR,Europe,London,173,10.72
132.145.69.182,2053,0,true,LHR,Europe,London,175,10.72
130.162.140.74,2095,2095,false,NRT,Asia Pacific,Tokyo,101,10.72
132.145.74.64,8443,0,true,LHR,Europe,London,202,10.72
132.145.74.53,2052,2052,false,LHR,Europe,London,215,10.72
158.180.67.66,2083,0,true,NRT,Asia Pacific,Tokyo,121,10.72
152.67.215.86,2095,2095,false,ICN,Asia Pacific,Seoul,83,10.71
132.145.70.160,2083,0,true,LHR,Europe,London,218,10.71
141.147.154.70,2096,0,true,KIX,Asia Pacific,Osaka,107,10.71
64.110.110.127,2053,0,true,KIX,Asia Pacific,Osaka,130,10.71
129.154.209.187,2095,2095,false,NRT,Asia Pacific,Tokyo,98,10.71
132.145.35.128,2082,2082,false,LHR,Europe,London,173,10.71
129.154.62.112,2083,0,true,ICN,Asia Pacific,Seoul,83,10.71
132.145.77.186,8080,8080,false,LHR,Europe,London,183,10.71
140.238.212.135,2053,0,true,MXP,Europe,Milan,289,10.71
132.145.43.27,2096,0,true,LHR,Europe,London,182,10.71
140.83.87.252,2095,0,false,KIX,Asia Pacific,Osaka,76,10.70
132.145.74.102,2095,2095,false,LHR,Europe,London,159,10.70
140.83.60.225,2086,0,false,KIX,Asia Pacific,Osaka,78,10.70
141.147.157.185,8080,0,false,KIX,Asia Pacific,Osaka,81,10.70
193.123.250.103,8880,8880,false,NRT,Asia Pacific,Tokyo,107,10.70
132.145.72.148,8443,0,true,LHR,Europe,London,164,10.70
140.238.211.151,2053,0,true,MXP,Europe,Milan,151,10.70
158.180.78.195,2096,0,true,NRT,Asia Pacific,Tokyo,120,10.69
132.145.73.243,2052,2052,false,LHR,Europe,London,174,10.69
158.180.90.208,443,0,true,NRT,Asia Pacific,Tokyo,366,10.69
140.238.212.253,2053,0,true,ZRH,Europe,Zurich,157,10.69
132.145.69.201,2096,0,true,LHR,Europe,London,239,10.69
158.180.92.193,2095,0,false,NRT,Asia Pacific,Tokyo,113,10.69
152.70.95.186,2082,2082,false,NRT,Asia Pacific,Tokyo,112,10.69
158.180.68.155,443,0,true,NRT,Asia Pacific,Tokyo,135,10.69
132.145.13.75,2053,0,true,LHR,Europe,London,222,10.69
131.186.18.243,2083,0,true,NRT,Asia Pacific,Tokyo,102,10.68
132.145.46.204,2082,2082,false,LHR,Europe,London,175,10.68
193.122.113.198,2087,0,true,NRT,Asia Pacific,Tokyo,107,10.68
158.180.77.55,2083,0,true,ICN,Asia Pacific,Seoul,80,10.68
141.147.153.76,2095,0,false,KIX,Asia Pacific,Osaka,84,10.68
132.145.45.182,2052,0,false,LHR,Europe,London,175,10.68
132.226.21.145,2095,2095,false,NRT,Asia Pacific,Tokyo,104,10.68
168.138.41.5,2083,0,true,KIX,Asia Pacific,Osaka,77,10.68
129.154.53.189,2053,0,true,NRT,Asia Pacific,Tokyo,128,10.68
64.110.110.131,2052,0,false,KIX,Asia Pacific,Osaka,88,10.68
158.180.68.135,2052,2052,false,NRT,Asia Pacific,Tokyo,113,10.68
144.24.69.76,2087,0,true,ICN,Asia Pacific,Seoul,99,10.68
193.122.114.185,2086,0,false,NRT,Asia Pacific,Tokyo,108,10.67
132.145.70.70,2087,0,true,LHR,Europe,London,160,10.67
132.145.34.123,443,80,true,LHR,Europe,London,179,10.67
193.122.102.79,2053,0,true,NRT,Asia Pacific,Tokyo,103,10.67
132.145.71.247,8443,0,true,LHR,Europe,London,174,10.67
193.123.225.164,2053,0,true,NRT,Asia Pacific,Tokyo,109,10.66
193.122.114.70,2053,0,true,ICN,Asia Pacific,Seoul,140,10.66
131.186.27.84,2087,0,true,NRT,Asia Pacific,Tokyo,111,10.66
132.145.77.80,2095,2095,false,LHR,Europe,London,158,10.66
158.180.67.192,8880,8880,false,NRT,Asia Pacific,Tokyo,114,10.66
132.145.68.164,8880,8880,false,LHR,Europe,London,161,10.66
64.110.106.105,8443,0,true,KIX,Asia Pacific,Osaka,108,10.66
141.147.149.111,2052,0,false,KIX,Asia Pacific,Osaka,75,10.66
132.145.53.68,2053,0,true,LHR,Europe,London,183,10.66
132.145.45.14,2087,0,true,LHR,Europe,London,177,10.66
132.145.46.228,2083,0,true,LHR,Europe,London,189,10.66
158.180.65.242,2053,0,true,NRT,Asia Pacific,Tokyo,113,10.65
140.238.219.32,2096,0,true,MXP,Europe,Milan,151,10.65
158.180.67.66,2087,0,true,NRT,Asia Pacific,Tokyo,113,10.65
132.145.15.154,2052,2052,false,LHR,Europe,London,231,10.65
144.21.50.143,2087,0,true,LHR,Europe,London,161,10.65
132.145.34.169,2087,0,true,LHR,Europe,London,190,10.65
132.226.23.129,2096,0,true,NRT,Asia Pacific,Tokyo,110,10.65
132.145.75.42,2087,0,true,LHR,Europe,London,176,10.64
132.145.15.154,8880,8880,false,LHR,Europe,London,228,10.64
158.180.66.248,8080,8080,false,ICN,Asia Pacific,Seoul,84,10.64
132.145.72.160,2083,0,true,LHR,Europe,London,161,10.64
158.180.73.19,443,80,true,NRT,Asia Pacific,Tokyo,125,10.64
131.186.22.83,2096,0,true,NRT,Asia Pacific,Tokyo,103,10.64
132.226.169.171,8080,8080,false,NRT,Asia Pacific,Tokyo,114,10.64
132.145.14.225,2052,2052,false,LHR,Europe,London,160,10.63
129.154.213.192,80,80,false,NRT,Asia Pacific,Tokyo,113,10.63
132.145.73.119,2086,2086,false,LHR,Europe,London,196,10.63
130.162.140.212,2083,0,true,NRT,Asia Pacific,Tokyo,157,10.63
158.180.92.61,8880,8880,false,ICN,Asia Pacific,Seoul,82,10.63
193.122.114.70,2086,2086,false,ICN,Asia Pacific,Seoul,74,10.63
140.238.213.219,2096,0,true,MXP,Europe,Milan,187,10.63
193.122.127.137,2053,0,true,NRT,Asia Pacific,Tokyo,235,10.63
193.122.113.198,80,80,false,NRT,Asia Pacific,Tokyo,102,10.62
132.145.46.104,2083,0,true,LHR,Europe,London,159,10.62
132.145.76.228,2095,2095,false,LHR,Europe,London,222,10.62
193.123.224.89,8080,8080,false,NRT,Asia Pacific,Tokyo,106,10.62
129.154.62.112,80,80,false,NRT,Asia Pacific,Tokyo,107,10.62
132.145.69.201,8880,8880,false,LHR,Europe,London,182,10.62
132.145.70.22,80,80,false,LHR,Europe,London,182,10.62
158.180.67.66,2086,2086,false,NRT,Asia Pacific,Tokyo,108,10.62
132.145.46.16,80,80,false,LHR,Europe,London,177,10.62
152.67.205.245,2096,0,true,NRT,Asia Pacific,Tokyo,113,10.62
168.138.171.59,2096,0,true,SIN,Asia Pacific,Singapore,2,10.62
144.21.48.19,8880,8880,false,LHR,Europe,London,158,10.62
193.123.242.146,2053,0,true,NRT,Asia Pacific,Tokyo,115,10.61
132.145.61.138,8080,8080,false,LHR,Europe,London,196,10.61
144.24.95.71,2083,0,true,ICN,Asia Pacific,Seoul,113,10.61
141.147.154.113,8443,0,true,KIX,Asia Pacific,Osaka,106,10.61
132.145.77.60,80,80,false,LHR,Europe,London,173,10.61
193.122.102.79,2086,0,false,NRT,Asia Pacific,Tokyo,103,10.61
144.21.52.147,2087,0,true,LHR,Europe,London,176,10.61
132.145.42.5,2052,2052,false,LHR,Europe,London,177,10.61
152.70.233.11,8443,0,true,NRT,Asia Pacific,Tokyo,105,10.60
152.67.214.231,2053,0,true,NRT,Asia Pacific,Tokyo,121,10.60
144.21.50.206,2096,0,true,LHR,Europe,London,176,10.60
140.238.210.100,8443,0,true,MXP,Europe,Milan,173,10.60
132.145.45.80,80,80,false,LHR,Europe,London,177,10.60
144.21.61.70,443,80,true,LHR,Europe,London,157,10.60
132.145.74.111,8443,0,true,LHR,Europe,London,181,10.60
132.145.74.102,8880,8880,false,LHR,Europe,London,181,10.60
130.162.153.223,2052,2052,false,NRT,Asia Pacific,Tokyo,112,10.59
158.180.72.21,2052,2052,false,NRT,Asia Pacific,Tokyo,115,10.59
132.145.64.237,8443,0,true,LHR,Europe,London,181,10.59
132.145.38.187,2052,2052,false,LHR,Europe,London,161,10.59
64.110.101.83,8080,0,false,KIX,Asia Pacific,Osaka,89,10.59
152.70.234.179,443,80,true,NRT,Asia Pacific,Tokyo,107,10.59
132.145.47.42,443,80,true,LHR,Europe,London,180,10.59
193.123.242.146,2052,2052,false,NRT,Asia Pacific,Tokyo,98,10.59
140.83.87.252,2082,0,false,KIX,Asia Pacific,Osaka,79,10.59
141.147.152.151,2087,0,true,NRT,Asia Pacific,Tokyo,79,10.59
152.70.95.226,80,0,false,NRT,Asia Pacific,Tokyo,107,10.59
132.145.38.80,2096,0,true,LHR,Europe,London,175,10.59
144.24.66.165,443,80,true,NRT,Asia Pacific,Tokyo,123,10.58
132.145.40.230,2052,2052,false,LHR,Europe,London,159,10.58
129.154.192.165,2053,0,true,ICN,Asia Pacific,Seoul,68,10.58
158.180.71.51,2086,2086,false,NRT,Asia Pacific,Tokyo,126,10.58
168.138.176.138,2087,0,true,SIN,Asia Pacific,Singapore,3,10.58
132.145.74.151,2082,2082,false,LHR,Europe,London,232,10.58
132.145.39.87,2095,2095,false,LHR,Europe,London,182,10.58
152.70.255.214,2052,2052,false,NRT,Asia Pacific,Tokyo,98,10.58
132.145.69.201,2087,0,true,LHR,Europe,London,159,10.58
144.21.56.198,80,80,false,LHR,Europe,London,183,10.57
64.110.98.183,2052,0,false,KIX,Asia Pacific,Osaka,87,10.57
132.145.39.23,443,80,true,LHR,Europe,London,174,10.57
158.180.70.132,8443,0,true,ICN,Asia Pacific,Seoul,112,10.57
132.145.73.235,80,80,false,LHR,Europe,London,158,10.57
132.145.73.188,2086,2086,false,LHR,Europe,London,196,10.57
132.145.69.116,2082,2082,false,LHR,Europe,London,160,10.57
152.67.197.220,2086,2086,false,NRT,Asia Pacific,Tokyo,116,10.57
132.145.42.226,2083,0,true,LHR,Europe,London,161,10.57
130.162.158.81,8080,8080,false,NRT,Asia Pacific,Tokyo,115,10.57
158.180.82.23,2087,0,true,NRT,Asia Pacific,Tokyo,116,10.57
130.162.159.156,2096,0,true,NRT,Asia Pacific,Tokyo,220,10.57
64.110.108.113,2086,0,false,KIX,Asia Pacific,Osaka,86,10.57
140.238.217.182,443,0,true,MXP,Europe,Milan,185,10.56
152.67.218.81,443,80,true,ICN,Asia Pacific,Seoul,87,10.56
130.162.140.74,2052,2052,false,NRT,Asia Pacific,Tokyo,111,10.56
158.180.70.118,8443,8443,true,ICN,Asia Pacific,Seoul,104,10.56
132.145.73.235,2087,0,true,LHR,Europe,London,184,10.56
132.145.70.22,2086,2086,false,LHR,Europe,London,177,10.56
140.238.218.12,2096,0,true,FRA,Europe,Frankfurt,191,10.56
132.145.13.19,2096,0,true,LHR,Europe,London,239,10.56
141.147.158.103,2087,0,true,KIX,Asia Pacific,Osaka,93,10.56
132.145.73.31,8080,0,false,LHR,Europe,London,182,10.55
132.145.68.229,2095,2095,false,LHR,Europe,London,171,10.55
158.180.84.132,8080,8080,false,ICN,Asia Pacific,Seoul,77,10.55
152.70.92.32,8080,8080,false,NRT,Asia Pacific,Tokyo,120,10.55
129.154.202.224,80,80,false,ICN,Asia Pacific,Seoul,68,10.55
144.24.70.2,2082,2082,false,ICN,Asia Pacific,Seoul,77,10.55
158.180.72.200,80,0,false,NRT,Asia Pacific,Tokyo,124,10.55
152.70.248.209,8443,0,true,NRT,Asia Pacific,Tokyo,107,10.55
140.238.212.47,2083,0,true,MXP,Europe,Milan,173,10.55
158.180.72.198,8080,8080,false,NRT,Asia Pacific,Tokyo,114,10.55
152.70.88.229,8880,8880,false,NRT,Asia Pacific,Tokyo,111,10.55
158.180.70.108,8080,8080,false,NRT,Asia Pacific,Tokyo,113,10.55
152.67.221.160,2053,0,true,ICN,Asia Pacific,Seoul,126,10.55
132.145.32.61,2087,0,true,LHR,Europe,London,164,10.54
132.145.73.243,2087,0,true,LHR,Europe,London,165,10.54
132.226.19.60,2053,0,true,NRT,Asia Pacific,Tokyo,108,10.54
132.145.74.64,2095,2095,false,LHR,Europe,London,196,10.54
130.162.148.153,8443,0,true,NRT,Asia Pacific,Tokyo,107,10.54
132.145.69.116,2052,2052,false,LHR,Europe,London,183,10.54
132.145.79.98,2096,0,true,LHR,Europe,London,189,10.54
130.162.148.245,2082,2082,false,NRT,Asia Pacific,Tokyo,101,10.54
168.138.34.160,8880,0,false,KIX,Asia Pacific,Osaka,88,10.54
152.70.83.251,8080,0,false,KIX,Asia Pacific,Osaka,81,10.54
140.238.101.26,8443,0,true,LHR,Europe,London,259,10.54
158.180.67.66,2095,2095,false,NRT,Asia Pacific,Tokyo,118,10.53
152.70.255.214,2082,2082,false,NRT,Asia Pacific,Tokyo,100,10.53
